ST,STATE,OCC_TITLE,A_MEAN
MO,Missouri,Gas Plant Operators,62630
MO,Missouri,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",49910
MO,Missouri,"Plant and System Operators, All Other",44490
MO,Missouri,Chemical Equipment Operators and Tenders,41180
MO,Missouri,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",36670
MO,Missouri,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",37310
MO,Missouri,"Grinding and Polishing Workers, Hand",31460
MO,Missouri,"Mixing and Blending Machine Setters, Operators, and Tenders",39620
MO,Missouri,"Cutters and Trimmers, Hand",28600
MO,Missouri,"Cutting and Slicing Machine Setters, Operators, and Tenders",34770
MO,Missouri,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",32530
MO,Missouri,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",38230
MO,Missouri,"Inspectors, Testers, Sorters, Samplers, and Weighers",40050
MO,Missouri,Jewelers and Precious Stone and Metal Workers,32960
MO,Missouri,Dental Laboratory Technicians,37410
MO,Missouri,Medical Appliance Technicians,43860
MO,Missouri,Ophthalmic Laboratory Technicians,27720
MO,Missouri,Packaging and Filling Machine Operators and Tenders,33140
MO,Missouri,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",34180
MO,Missouri,"Painters, Transportation Equipment",47390
MO,Missouri,"Painting, Coating, and Decorating Workers",30390
MO,Missouri,Semiconductor Processors,35370
MO,Missouri,Photographic Process Workers and Processing Machine Operators,*
MO,Missouri,Adhesive Bonding Machine Operators and Tenders,28330
MO,Missouri,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",29040
MO,Missouri,Cooling and Freezing Equipment Operators and Tenders,34980
MO,Missouri,Etchers and Engravers,32150
MO,Missouri,"Molders, Shapers, and Casters, Except Metal and Plastic",32710
MO,Missouri,"Paper Goods Machine Setters, Operators, and Tenders",41090
MO,Missouri,Tire Builders,29390
MO,Missouri,Helpers--Production Workers,25250
MO,Missouri,"Production Workers, All Other",29780
MO,Missouri,Transportation and Material Moving Occupations,33450
MO,Missouri,Aircraft Cargo Handling Supervisors,52080
MO,Missouri,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",48830
MO,Missouri,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,52320
MO,Missouri,Commercial Pilots,85010
MO,Missouri,Air Traffic Controllers,102520
MO,Missouri,Airfield Operations Specialists,41370
MO,Missouri,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",26770
MO,Missouri,"Bus Drivers, Transit and Intercity",34030
MO,Missouri,"Bus Drivers, School or Special Client",27860
MO,Missouri,Driver/Sales Workers,25320
MO,Missouri,Heavy and Tractor-Trailer Truck Drivers,40830
MO,Missouri,Light Truck or Delivery Services Drivers,33860
MO,Missouri,Taxi Drivers and Chauffeurs,24100
MO,Missouri,"Motor Vehicle Operators, All Other",31300
MO,Missouri,Locomotive Engineers,55860
MO,Missouri,"Railroad Brake, Signal, and Switch Operators",53130
MO,Missouri,Railroad Conductors and Yardmasters,54810
MO,Missouri,Sailors and Marine Oilers,38330
MO,Missouri,"Captains, Mates, and Pilots of Water Vessels",59890
MO,Missouri,Bridge and Lock Tenders,53210
MO,Missouri,Parking Lot Attendants,19260
MO,Missouri,Automotive and Watercraft Service Attendants,23320
MO,Missouri,Traffic Technicians,41870
MO,Missouri,Transportation Inspectors,70250
MO,Missouri,"Transportation Attendants, Except Flight Attendants",26220
MO,Missouri,"Transportation Workers, All Other",37590
MO,Missouri,Conveyor Operators and Tenders,34700
MO,Missouri,Crane and Tower Operators,49990
MO,Missouri,Dredge Operators,47050
MO,Missouri,Excavating and Loading Machine and Dragline Operators,43010
MO,Missouri,"Loading Machine Operators, Underground Mining",36880
MO,Missouri,Hoist and Winch Operators,51120
MO,Missouri,Industrial Truck and Tractor Operators,33580
MO,Missouri,Cleaners of Vehicles and Equipment,22040
MO,Missouri,"Laborers and Freight, Stock, and Material Movers, Hand",28410
MO,Missouri,Machine Feeders and Offbearers,38010
MO,Missouri,"Packers and Packagers, Hand",23750
MO,Missouri,"Pump Operators, Except Wellhead Pumpers",48560
MO,Missouri,Refuse and Recyclable Material Collectors,30990
MO,Missouri,"Tank Car, Truck, and Ship Loaders",32930
MO,Missouri,"Material Moving Workers, All Other",38150
MT,Montana,All Occupations,40620
MT,Montana,Management Occupations,81920
MT,Montana,Chief Executives,121740
MT,Montana,General and Operations Managers,90590
MT,Montana,Legislators,34780
MT,Montana,Advertising and Promotions Managers,76690
MT,Montana,Marketing Managers,102530
MT,Montana,Sales Managers,100740
MT,Montana,Public Relations and Fundraising Managers,86740
MT,Montana,Administrative Services Managers,75110
MT,Montana,Computer and Information Systems Managers,114220
MT,Montana,Financial Managers,102000
MT,Montana,Industrial Production Managers,99930
MT,Montana,Purchasing Managers,81620
MT,Montana,"Transportation, Storage, and Distribution Managers",84650
MT,Montana,Human Resources Managers,90180
MT,Montana,Construction Managers,81330
MT,Montana,"Education Administrators, Preschool and Childcare Center/Program",40980
MT,Montana,"Education Administrators, Elementary and Secondary School",75770
MT,Montana,"Education Administrators, Postsecondary",84490
MT,Montana,"Education Administrators, All Other",60220
MT,Montana,Architectural and Engineering Managers,116280
MT,Montana,Food Service Managers,52050
MT,Montana,Lodging Managers,44460
MT,Montana,Medical and Health Services Managers,84700
MT,Montana,Natural Sciences Managers,91820
MT,Montana,Postmasters and Mail Superintendents,56880
MT,Montana,"Property, Real Estate, and Community Association Managers",46840
MT,Montana,Social and Community Service Managers,52880
MT,Montana,Emergency Management Directors,46220
MT,Montana,"Managers, All Other",73010
MT,Montana,Business and Financial Operations Occupations,59880
MT,Montana,"Buyers and Purchasing Agents, Farm Products",40510
MT,Montana,"Wholesale and Retail Buyers, Except Farm Products",43650
MT,Montana,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",52690
MT,Montana,"Claims Adjusters, Examiners, and Investigators",46950
MT,Montana,Compliance Officers,58350
MT,Montana,Cost Estimators,53560
MT,Montana,Human Resources Specialists,52700
MT,Montana,Labor Relations Specialists,62570
MT,Montana,Logisticians,61360
MT,Montana,Management Analysts,92350
MT,Montana,"Meeting, Convention, and Event Planners",50400
MT,Montana,Fundraisers,48820
MT,Montana,"Compensation, Benefits, and Job Analysis Specialists",55150
MT,Montana,Training and Development Specialists,53880
MT,Montana,Market Research Analysts and Marketing Specialists,58250
MT,Montana,"Business Operations Specialists, All Other",58570
MT,Montana,Accountants and Auditors,62820
MT,Montana,Appraisers and Assessors of Real Estate,47500
MT,Montana,Budget Analysts,55900
MT,Montana,Credit Analysts,59340
MT,Montana,Financial Analysts,86780
MT,Montana,Personal Financial Advisors,127210
MT,Montana,Insurance Underwriters,66110
MT,Montana,Financial Examiners,69330
MT,Montana,Credit Counselors,34880
MT,Montana,Loan Officers,64770
MT,Montana,"Tax Examiners and Collectors, and Revenue Agents",52160
MT,Montana,Tax Preparers,38020
MT,Montana,"Financial Specialists, All Other",*
MT,Montana,Computer and Mathematical Occupations,59560
MT,Montana,Computer and Information Research Scientists,*
MT,Montana,Computer Systems Analysts,67550
MT,Montana,Information Security Analysts,60890
MT,Montana,Computer Programmers,63610
MT,Montana,"Software Developers, Applications",74780
MT,Montana,"Software Developers, Systems Software",83920
MT,Montana,Web Developers,46240
MT,Montana,Database Administrators,57690
MT,Montana,Network and Computer Systems Administrators,59970
MT,Montana,Computer Network Architects,67180
MT,Montana,Computer User Support Specialists,43420
MT,Montana,Computer Network Support Specialists,63510
MT,Montana,"Computer Occupations, All Other",64810
MT,Montana,Operations Research Analysts,55590
MT,Montana,Statisticians,48160
MT,Montana,Architecture and Engineering Occupations,68120
MT,Montana,"Architects, Except Landscape and Naval",70300
MT,Montana,Landscape Architects,64440
MT,Montana,Cartographers and Photogrammetrists,50700
MT,Montana,Surveyors,60810
MT,Montana,Chemical Engineers,99030
MT,Montana,Civil Engineers,71090
MT,Montana,Electrical Engineers,74530
MT,Montana,"Electronics Engineers, Except Computer",84690
MT,Montana,Environmental Engineers,73870
MT,Montana,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",54180
MT,Montana,Industrial Engineers,85170
MT,Montana,Materials Engineers,60580
MT,Montana,Mechanical Engineers,80290
MT,Montana,"Mining and Geological Engineers, Including Mining Safety Engineers",91520
MT,Montana,Petroleum Engineers,119640
MT,Montana,"Engineers, All Other",79510
MT,Montana,Architectural and Civil Drafters,47200
MT,Montana,Electrical and Electronics Drafters,51130
MT,Montana,Mechanical Drafters,52930
MT,Montana,"Drafters, All Other",54390
MT,Montana,Civil Engineering Technicians,44750
MT,Montana,Electrical and Electronics Engineering Technicians,64660
MT,Montana,Environmental Engineering Technicians,51520
MT,Montana,Industrial Engineering Technicians,51410
MT,Montana,Mechanical Engineering Technicians,*
MT,Montana,"Engineering Technicians, Except Drafters, All Other",65960
MT,Montana,Surveying and Mapping Technicians,45110
MT,Montana,"Life, Physical, and Social Science Occupations",54280
MT,Montana,Soil and Plant Scientists,66110
MT,Montana,Microbiologists,75030
MT,Montana,Zoologists and Wildlife Biologists,61950
MT,Montana,"Biological Scientists, All Other",62360
MT,Montana,Conservation Scientists,60510
MT,Montana,Foresters,53700
MT,Montana,"Medical Scientists, Except Epidemiologists",89790
MT,Montana,Atmospheric and Space Scientists,83900
MT,Montana,Chemists,59660
MT,Montana,"Environmental Scientists and Specialists, Including Health",62190
MT,Montana,"Geoscientists, Except Hydrologists and Geographers",92170
MT,Montana,Hydrologists,67090
MT,Montana,"Physical Scientists, All Other",72100
MT,Montana,Economists,89510
MT,Montana,"Clinical, Counseling, and School Psychologists",56910
MT,Montana,"Psychologists, All Other",74680
MT,Montana,Urban and Regional Planners,65530
MT,Montana,Anthropologists and Archeologists,55590
MT,Montana,"Social Scientists and Related Workers, All Other",67150
MT,Montana,Agricultural and Food Science Technicians,42880
MT,Montana,Biological Technicians,36820
MT,Montana,Chemical Technicians,54300
MT,Montana,Geological and Petroleum Technicians,55940
MT,Montana,"Environmental Science and Protection Technicians, Including Health",41730
MT,Montana,Forensic Science Technicians,57390
MT,Montana,Forest and Conservation Technicians,35650
MT,Montana,"Life, Physical, and Social Science Technicians, All Other",46220
MT,Montana,Community and Social Service Occupations,37170
MT,Montana,Substance Abuse and Behavioral Disorder Counselors,37650
MT,Montana,"Educational, Guidance, School, and Vocational Counselors",47380
MT,Montana,Mental Health Counselors,34730
MT,Montana,Rehabilitation Counselors,36430
MT,Montana,"Child, Family, and School Social Workers",34920
MT,Montana,Healthcare Social Workers,46090
MT,Montana,Mental Health and Substance Abuse Social Workers,36410
MT,Montana,"Social Workers, All Other",39940
MT,Montana,Health Educators,44130
MT,Montana,Probation Officers and Correctional Treatment Specialists,42250
MT,Montana,Social and Human Service Assistants,27950
MT,Montana,Community Health Workers,34710
MT,Montana,"Community and Social Service Specialists, All Other",35710
MT,Montana,Clergy,39380
MT,Montana,"Directors, Religious Activities and Education",28450
MT,Montana,"Religious Workers, All Other",33660
MT,Montana,Legal Occupations,64930
MT,Montana,Lawyers,82070
MT,Montana,Judicial Law Clerks,39460
MT,Montana,"Administrative Law Judges, Adjudicators, and Hearing Officers",69780
MT,Montana,"Arbitrators, Mediators, and Conciliators",40230
MT,Montana,"Judges, Magistrate Judges, and Magistrates",46670
MT,Montana,Paralegals and Legal Assistants,44320
MT,Montana,Court Reporters,44950
MT,Montana,"Title Examiners, Abstractors, and Searchers",41810
MT,Montana,"Legal Support Workers, All Other",49140
MT,Montana,"Education, Training, and Library Occupations",42680
MT,Montana,"Business Teachers, Postsecondary",70410
MT,Montana,"Computer Science Teachers, Postsecondary",65190
MT,Montana,"Mathematical Science Teachers, Postsecondary",58080
MT,Montana,"Architecture Teachers, Postsecondary",56230
MT,Montana,"Engineering Teachers, Postsecondary",75400
MT,Montana,"Agricultural Sciences Teachers, Postsecondary",84010
MT,Montana,"Biological Science Teachers, Postsecondary",59050
MT,Montana,"Chemistry Teachers, Postsecondary",62750
MT,Montana,"Environmental Science Teachers, Postsecondary",67340
MT,Montana,"Physics Teachers, Postsecondary",82590
MT,Montana,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",53960
MT,Montana,"Political Science Teachers, Postsecondary",54610
MT,Montana,"Psychology Teachers, Postsecondary",33420
MT,Montana,"Sociology Teachers, Postsecondary",59000
MT,Montana,"Health Specialties Teachers, Postsecondary",58940
MT,Montana,"Nursing Instructors and Teachers, Postsecondary",60610
MT,Montana,"Education Teachers, Postsecondary",46680
MT,Montana,"Art, Drama, and Music Teachers, Postsecondary",46410
MT,Montana,"Communications Teachers, Postsecondary",54240
MT,Montana,"English Language and Literature Teachers, Postsecondary",49020
MT,Montana,"Foreign Language and Literature Teachers, Postsecondary",49590
MT,Montana,"History Teachers, Postsecondary",60030
MT,Montana,"Philosophy and Religion Teachers, Postsecondary",59290
MT,Montana,"Vocational Education Teachers, Postsecondary",39900
MT,Montana,"Postsecondary Teachers, All Other",45210
MT,Montana,"Preschool Teachers, Except Special Education",26370
MT,Montana,"Kindergarten Teachers, Except Special Education",44460
MT,Montana,"Elementary School Teachers, Except Special Education",49730
MT,Montana,"Middle School Teachers, Except Special and Career/Technical Education",58710
MT,Montana,"Secondary School Teachers, Except Special and Career/Technical Education",48960
MT,Montana,"Career/Technical Education Teachers, Secondary School",52520
MT,Montana,"Special Education Teachers, Kindergarten and Elementary School",51760
MT,Montana,"Special Education Teachers, Middle School",50600
MT,Montana,"Special Education Teachers, Secondary School",44280
MT,Montana,"Special Education Teachers, All Other",35220
MT,Montana,Adult Basic and Secondary Education and Literacy Teachers and Instructors,47870
MT,Montana,Self-Enrichment Education Teachers,32250
MT,Montana,"Teachers and Instructors, All Other, Except Substitute Teachers",41370
MT,Montana,Substitute Teachers,22860
MT,Montana,Curators,40390
MT,Montana,Museum Technicians and Conservators,28610
MT,Montana,Librarians,46230
MT,Montana,Library Technicians,26370
MT,Montana,Farm and Home Management Advisors,51590
MT,Montana,Instructional Coordinators,52520
MT,Montana,Teacher Assistants,25680
MT,Montana,"Education, Training, and Library Workers, All Other",43240
MT,Montana,"Arts, Design, Entertainment, Sports, and Media Occupations",36120
MT,Montana,"Fine Artists, Including Painters, Sculptors, and Illustrators",*
MT,Montana,Commercial and Industrial Designers,70630
MT,Montana,Floral Designers,22980
MT,Montana,Graphic Designers,39830
MT,Montana,Interior Designers,35840
MT,Montana,Merchandise Displayers and Window Trimmers,28480
MT,Montana,"Designers, All Other",32980
MT,Montana,Producers and Directors,47910
MT,Montana,Coaches and Scouts,29140
MT,Montana,"Umpires, Referees, and Other Sports Officials",25450
MT,Montana,Music Directors and Composers,36400
MT,Montana,Musicians and Singers,*
MT,Montana,Radio and Television Announcers,30210
MT,Montana,Public Address System and Other Announcers,26630
MT,Montana,Reporters and Correspondents,30220
MT,Montana,Public Relations Specialists,47340
MT,Montana,Editors,39230
MT,Montana,Technical Writers,53240
